"step","type","amount","name_orig","oldbalance_org","newbalance_orig","name_dest","oldbalance_dest","newbalance_dest","is_fraud","Class","type_numeric"
686,"CASH_OUT",1411271.23,"C326865678",1411271.23,0,"C445084724",579602.96,1990874.19,"1","1",2
450,"TRANSFER",133057.11,"C1343500180",133057.11,0,"C284636751",0,0,"1","1",1
132,"CASH_OUT",2479940.21,"C225560210",2479940.21,0,"C946491737",0,2479940.21,"1","1",2
190,"CASH_OUT",1e+07,"C950353738",1e+07,0,"C1401949177",2876.18,10002876.18,"1","1",2
424,"CASH_OUT",671406.79,"C1661993840",671406.79,0,"C109645047",102024.04,773430.83,"1","1",2
319,"CASH_OUT",92545.17,"C144515719",92545.17,0,"C1147986175",0,92545.17,"1","1",2
403,"CASH_OUT",949979.11,"C971577416",949979.11,0,"C1652005697",0,949979.11,"1","1",2
674,"CASH_OUT",171651.7,"C1811092030",171651.7,0,"C1174681739",2336193.5,2507845.2,"1","1",2
471,"TRANSFER",504344.93,"C653557164",504344.93,0,"C37138390",0,0,"1","1",1
541,"CASH_OUT",2629417.41,"C903487655",2629417.41,0,"C1853529603",0,2629417.41,"1","1",2
401,"TRANSFER",1672570.76,"C1853440908",1672570.76,0,"C571802760",0,0,"1","1",1
48,"CASH_OUT",1215297.01,"C274359236",1215297.01,0,"C1653022223",2497294.92,3712591.93,"1","1",2
631,"CASH_OUT",3120690.98,"C384250623",3120690.98,0,"C2002380893",3881444.6,7002135.58,"1","1",2
119,"TRANSFER",2040209.74,"C309726678",2040209.74,0,"C979217194",0,0,"1","1",1
281,"CASH_OUT",7133.97,"C1197449290",7133.97,0,"C1092639004",123209.16,130343.13,"1","1",2
62,"TRANSFER",722380.88,"C1429215839",722380.88,0,"C1401928307",0,0,"1","1",1
195,"TRANSFER",127342.3,"C1090956083",127342.3,0,"C1420397387",0,0,"1","1",1
285,"TRANSFER",6249265.86,"C855788158",6249265.86,0,"C1260877050",0,0,"1","1",1
536,"CASH_OUT",116974.87,"C723208527",116974.87,0,"C2063324566",735380.64,852355.51,"1","1",2
81,"CASH_OUT",2737766.8,"C1419156412",2737766.8,0,"C31490801",0,2737766.8,"1","1",2
17,"CASH_OUT",42062.82,"C897869440",340830.43,298767.61,"C616721459",398931.35,678419.64,"1","1",2
409,"TRANSFER",1018800.91,"C1207144684",1018800.91,0,"C948406463",0,0,"1","1",1
577,"CASH_OUT",763170.76,"C1902876077",763170.76,0,"C864236269",452739.47,1215910.23,"1","1",2
348,"CASH_OUT",291264.2,"C163614138",291264.2,0,"C350043001",439892.58,731156.78,"1","1",2
421,"TRANSFER",1e+07,"C2074382913",15455965.86,5455965.86,"C48227187",0,0,"1","1",1
362,"CASH_OUT",1936403.59,"C796529058",1936403.59,0,"C338861738",10709890.51,12646294.1,"1","1",2
109,"TRANSFER",177344.53,"C950814543",177344.53,0,"C1505728182",0,0,"1","1",1
330,"CASH_OUT",1031608.37,"C1175145212",1031608.37,0,"C357956588",0,1031608.37,"1","1",2
215,"CASH_OUT",9453680.72,"C1185250980",9453680.72,0,"C970287333",0,9453680.72,"1","1",2
316,"TRANSFER",607684.02,"C603912506",607684.02,0,"C100427864",0,0,"1","1",1
619,"TRANSFER",418971,"C857807998",418971,0,"C1174958725",0,0,"1","1",1
516,"CASH_OUT",1e+07,"C934748606",1e+07,0,"C1976182150",195275.73,10195275.73,"1","1",2
459,"TRANSFER",4153.02,"C1504417393",4153.02,0,"C413981813",0,0,"1","1",1
213,"CASH_OUT",1123639.01,"C220508726",1123639.01,0,"C1745434943",0,1123639.01,"1","1",2
551,"CASH_OUT",1669143.57,"C101677237",1669143.57,0,"C1078128267",2026536.5,3695680.08,"1","1",2
147,"CASH_OUT",489514.32,"C796773856",489514.32,0,"C27593268",0,489514.32,"1","1",2
381,"TRANSFER",703882.14,"C1086283812",703882.14,0,"C575658952",0,0,"1","1",1
475,"TRANSFER",9511.69,"C806333119",9511.69,0,"C922111429",0,0,"1","1",1
32,"CASH_OUT",2023920.09,"C706467919",2023920.09,0,"C338077337",1530400.88,3554320.97,"1","1",2
379,"TRANSFER",8317724.27,"C2084166173",8317724.27,0,"C1399946131",0,0,"1","1",1
425,"CASH_OUT",0,"C832555372",0,0,"C1462759334",76759.9,76759.9,"1","1",2
217,"TRANSFER",538312.05,"C640532730",538312.05,0,"C1898517729",0,0,"1","1",1
324,"CASH_OUT",362837.15,"C981578814",362837.15,0,"C509990885",137964.62,500801.77,"1","1",2
511,"TRANSFER",2491.85,"C1751683841",2491.85,0,"C1911344900",0,0,"1","1",1
106,"TRANSFER",71277.45,"C1309821311",71277.45,0,"C758876302",0,0,"1","1",1
644,"CASH_OUT",70669.49,"C889625469",70669.49,0,"C778459251",1610179.68,1680849.17,"1","1",2
620,"TRANSFER",260408.9,"C1963047520",260408.9,0,"C566620514",0,0,"1","1",1
415,"TRANSFER",461369.99,"C152541672",461369.99,0,"C14138104",0,0,"1","1",1
533,"CASH_OUT",495977.84,"C813165216",495977.84,0,"C65111466",236230516.82,236726494.66,"1","1",2
230,"TRANSFER",48078.85,"C80387919",48078.85,0,"C1965664830",0,0,"1","1",1
102,"TRANSFER",46081.45,"C1009233877",46081.45,0,"C1072793235",0,0,"1","1",1
338,"CASH_OUT",119443.3,"C238556595",119443.3,0,"C1892138777",890204.05,1009647.35,"1","1",2
141,"CASH_OUT",1589614.75,"C752410137",1589614.75,0,"C404647251",2163508.38,3753123.13,"1","1",2
153,"CASH_OUT",412511.32,"C1575731939",412511.32,0,"C33412994",41026.29,453537.61,"1","1",2
72,"TRANSFER",2947783.87,"C1641673590",2947783.87,0,"C227659861",0,0,"1","1",1
643,"CASH_OUT",1707.4,"C933301215",1707.4,0,"C306147226",0,1707.4,"1","1",2
646,"TRANSFER",43071.62,"C1047530413",43071.62,0,"C665289555",0,0,"1","1",1
486,"CASH_OUT",1290619.25,"C790188952",1290619.25,0,"C472356199",0,1290619.25,"1","1",2
110,"CASH_OUT",93732.16,"C394514690",93732.16,0,"C1985339190",131244.99,224977.15,"1","1",2
713,"TRANSFER",2046684.58,"C1240168728",2046684.58,0,"C807998987",0,0,"1","1",1
143,"TRANSFER",32076.17,"C996891607",32076.17,0,"C1918140601",0,0,"1","1",1
730,"CASH_OUT",185488.23,"C1153115525",185488.23,0,"C1531209289",0,185488.23,"1","1",2
188,"CASH_OUT",389214.05,"C631988661",389214.05,0,"C2129924670",0,389214.05,"1","1",2
311,"TRANSFER",268366.47,"C1593902970",268366.47,0,"C2132178163",0,0,"1","1",1
325,"TRANSFER",107834.85,"C466412897",107834.85,0,"C816944286",0,0,"1","1",1
251,"TRANSFER",345425.57,"C1397090856",345425.57,0,"C2119085039",0,0,"1","1",1
250,"TRANSFER",1e+07,"C395312314",31343002.08,21343002.08,"C554878096",0,0,"1","1",1
402,"TRANSFER",4257337.62,"C2086367958",4257337.62,0,"C1701205427",0,0,"1","1",1
567,"CASH_OUT",1839972.36,"C111188799",1839972.36,0,"C493262477",172909.36,2012881.72,"1","1",2
625,"CASH_OUT",1e+07,"C138482312",1e+07,0,"C1166027089",2160858.93,12160858.93,"1","1",2
625,"TRANSFER",58924.16,"C475096619",58924.16,0,"C1365777468",0,0,"1","1",1
561,"TRANSFER",1383818.98,"C833791313",1383818.98,0,"C586813963",0,0,"1","1",1
495,"CASH_OUT",255286.59,"C1873655308",255286.59,0,"C445308859",0,255286.59,"1","1",2
259,"CASH_OUT",248071.56,"C1968752639",248071.56,0,"C2133429010",81265.48,329337.03,"1","1",2
262,"CASH_OUT",328427.77,"C1592579801",328427.77,0,"C1306965361",49762.33,378190.1,"1","1",2
658,"CASH_OUT",619824.64,"C989559547",619824.64,0,"C537664657",1420676.78,2040501.42,"1","1",2
736,"TRANSFER",3912252.81,"C1027836426",3912252.81,0,"C1420360945",0,0,"1","1",1
61,"TRANSFER",55062.46,"C960647528",55062.46,0,"C1203056408",0,0,"1","1",1
122,"TRANSFER",990857.53,"C1039891737",990857.53,0,"C330996980",0,0,"1","1",1
719,"CASH_OUT",119306.06,"C1199258183",119306.06,0,"C136557058",4040.44,123346.5,"1","1",2
333,"CASH_OUT",17207.65,"C2049160226",17207.65,0,"C1883597351",0,17207.65,"1","1",2
489,"CASH_OUT",4241.44,"C21638411",4241.44,0,"C1781045188",256363.03,260604.47,"1","1",2
162,"CASH_OUT",5820137.62,"C13539331",5820137.62,0,"C345070872",95384.38,5915522,"1","1",2
437,"TRANSFER",207801.38,"C654688690",207801.38,0,"C1092203712",0,0,"1","1",1
19,"TRANSFER",3477438.49,"C767243506",3477438.49,0,"C1532877354",0,0,"1","1",1
707,"CASH_OUT",15371.72,"C1267596180",15371.72,0,"C784278518",616240.72,631612.44,"1","1",2
601,"CASH_OUT",414973.48,"C25184874",414973.48,0,"C1641312686",331305.86,746279.34,"1","1",2
348,"CASH_OUT",31374.02,"C1881000569",31374.02,0,"C1047133080",0,31374.02,"1","1",2
52,"CASH_OUT",128426.58,"C742996578",128426.58,0,"C11731793",0,128426.58,"1","1",2
140,"TRANSFER",456360.87,"C2077349691",456360.87,0,"C1084745471",0,0,"1","1",1
117,"TRANSFER",251621.18,"C879463132",251621.18,0,"C89396076",0,0,"1","1",1
425,"TRANSFER",486175.4,"C1305617036",486175.4,0,"C926547978",0,0,"1","1",1
208,"TRANSFER",23031.26,"C1022427332",23031.26,0,"C1199824577",0,0,"1","1",1
697,"TRANSFER",106850.22,"C1061461549",106850.22,0,"C1278604437",0,0,"1","1",1
396,"CASH_OUT",2189170.39,"C156998155",2189170.39,0,"C337441820",0,2189170.39,"1","1",2
312,"CASH_OUT",1e+07,"C1693784348",1e+07,0,"C890563348",0,1e+07,"1","1",2
609,"TRANSFER",76133.19,"C479649158",76133.19,0,"C1258331741",0,0,"1","1",1
107,"CASH_OUT",1299860.86,"C481898497",1299860.86,0,"C215244777",0,1299860.86,"1","1",2
332,"CASH_OUT",19226.25,"C2130173515",19226.25,0,"C1264209653",0,19226.25,"1","1",2
514,"TRANSFER",713404.6,"C278286115",713404.6,0,"C1132642715",0,0,"1","1",1
162,"TRANSFER",5820137.62,"C1906595632",5820137.62,0,"C963512696",0,0,"1","1",1
147,"TRANSFER",489514.32,"C1398711376",489514.32,0,"C910056711",0,0,"1","1",1
151,"CASH_OUT",113614.57,"C605744517",113614.57,0,"C839259296",786701.6,900316.17,"1","1",2
177,"CASH_OUT",382960.64,"C749254504",382960.64,0,"C715462107",1639101.01,2022061.64,"1","1",2
398,"CASH_OUT",1e+07,"C1046281837",1e+07,0,"C193638063",141403.34,10141403.34,"1","1",2
374,"TRANSFER",54725.54,"C65923557",54725.54,0,"C246666772",0,0,"1","1",1
612,"CASH_OUT",49423.31,"C329967562",49423.31,0,"C1801110858",314742.75,364166.06,"1","1",2
90,"CASH_OUT",266746.42,"C1311443000",266746.42,0,"C1414013313",4433931.77,4700678.19,"1","1",2
46,"CASH_OUT",945131.85,"C809054944",945131.85,0,"C264512063",119561.47,1064693.32,"1","1",2
174,"CASH_OUT",1536245.52,"C1771922925",1536245.52,0,"C1040401356",682568.09,2218813.6,"1","1",2
282,"CASH_OUT",16296.46,"C1171189055",16296.46,0,"C1751518274",0,16296.46,"1","1",2
152,"TRANSFER",102945.99,"C488688199",102945.99,0,"C1626596200",0,0,"1","1",1
64,"CASH_OUT",436317.49,"C1101896788",436317.49,0,"C641861955",195948.3,632265.79,"1","1",2
260,"CASH_OUT",847383.45,"C148215459",847383.45,0,"C169598416",1465042.43,2312425.88,"1","1",2
505,"TRANSFER",745156.83,"C2129553279",745156.83,0,"C1601194258",0,0,"1","1",1
50,"CASH_OUT",592737.43,"C300034494",592737.43,0,"C206270107",163646.39,756383.82,"1","1",2
160,"TRANSFER",1e+07,"C313051938",37670038.08,27670038.08,"C2055653883",0,0,"1","1",1
273,"CASH_OUT",95235.46,"C1020268899",95235.46,0,"C924123297",5736.45,100971.91,"1","1",2
91,"TRANSFER",482679.6,"C822183230",482679.6,0,"C1393101702",0,0,"1","1",1
262,"TRANSFER",639680.32,"C1449539752",639680.32,0,"C1011349802",0,0,"1","1",1
354,"TRANSFER",66550,"C1257904471",66550,0,"C1927793477",0,0,"1","1",1
289,"CASH_OUT",37974.85,"C45718211",37974.85,0,"C1371920863",939922.78,977897.62,"1","1",2
265,"TRANSFER",127916.67,"C1684685440",127916.67,0,"C98246115",0,0,"1","1",1
289,"CASH_OUT",602807.17,"C279799028",602807.17,0,"C1465512134",0,602807.17,"1","1",2
249,"TRANSFER",12855.05,"C1739469396",12855.05,0,"C774459296",0,0,"1","1",1
210,"CASH_OUT",94431.98,"C625726422",94431.98,0,"C793233839",253005.72,347437.7,"1","1",2
446,"CASH_OUT",2720647.79,"C398909840",2720647.79,0,"C1072954107",22803.08,2743450.86,"1","1",2
649,"CASH_OUT",177429.18,"C607706509",177429.18,0,"C1138209414",26853.77,204282.95,"1","1",2
57,"TRANSFER",354441.19,"C829975560",354441.19,0,"C157107660",0,0,"1","1",1
453,"TRANSFER",2600970.32,"C897190163",2600970.32,0,"C2117423610",0,0,"1","1",1
498,"CASH_OUT",1e+07,"C1016892734",1e+07,0,"C634337503",302854.73,10302854.73,"1","1",2
202,"TRANSFER",2263927.04,"C243052380",2263927.04,0,"C129557647",0,0,"1","1",1
498,"CASH_OUT",1028515.56,"C1139006593",1028515.56,0,"C116028327",0,1028515.56,"1","1",2
316,"CASH_OUT",158279.4,"C878032690",158279.4,0,"C1366404133",778522.62,936802.02,"1","1",2
664,"TRANSFER",64181.21,"C2122561509",64181.21,0,"C1173885785",0,0,"1","1",1
516,"CASH_OUT",848134.57,"C2033187907",848134.57,0,"C1230670919",211206.33,1059340.9,"1","1",2
715,"TRANSFER",621080.67,"C323981419",621080.67,0,"C21881841",0,0,"1","1",1
615,"CASH_OUT",368973.39,"C1434246047",368973.39,0,"C248129256",131867.63,500841.01,"1","1",2
651,"TRANSFER",2935952.76,"C135132555",2935952.76,0,"C409217818",0,0,"1","1",1
600,"CASH_OUT",1649039.58,"C1136602497",1649039.58,0,"C1436350970",1970152.93,3619192.51,"1","1",2
74,"TRANSFER",3284197.88,"C103236252",3284197.88,0,"C1710384366",0,0,"1","1",1
122,"CASH_OUT",91637.51,"C1556025752",91637.51,0,"C1407010141",7336697.67,7428335.18,"1","1",2
358,"TRANSFER",5656416.95,"C441240054",5656416.95,0,"C1113984965",0,0,"1","1",1
56,"CASH_OUT",530733.43,"C1486070505",530733.43,0,"C1428831661",233066.99,763800.42,"1","1",2
45,"CASH_OUT",155761.29,"C719370249",155761.29,0,"C2024978323",192775.45,348536.74,"1","1",2
198,"CASH_OUT",2634032.61,"C901300638",2634032.61,0,"C1646300362",502216.16,3136248.77,"1","1",2
414,"TRANSFER",4602636.68,"C635388534",4602636.68,0,"C1846115729",0,0,"1","1",1
579,"TRANSFER",1540624.7,"C2059792501",1540624.7,0,"C882172287",0,0,"1","1",1
633,"TRANSFER",125107.12,"C2008189700",125107.12,0,"C1820507846",0,0,"1","1",1
671,"TRANSFER",1e+07,"C916267146",33441041.46,23441041.46,"C1505960727",0,0,"1","1",1
132,"TRANSFER",768520.15,"C1484143293",768520.15,0,"C1982144545",0,0,"1","1",1
296,"TRANSFER",716273.17,"C178061397",716273.17,0,"C1590888168",0,0,"1","1",1
127,"TRANSFER",321883.89,"C159404315",321883.89,0,"C1578451350",0,0,"1","1",1
734,"CASH_OUT",2079746.13,"C1063299871",2079746.13,0,"C884992368",0,2079746.13,"1","1",2
636,"TRANSFER",654250.76,"C440042528",654250.76,0,"C1075308511",0,0,"1","1",1
529,"CASH_OUT",1679154.56,"C355424107",1679154.56,0,"C318965454",4351406.23,6030560.79,"1","1",2
21,"CASH_OUT",23292.3,"C1861214292",0,0,"C1834461593",392364.62,415656.92,"1","1",2
726,"TRANSFER",1539474.57,"C1260477552",1539474.57,0,"C1646231147",0,0,"1","1",1
336,"CASH_OUT",170038.31,"C948610987",170038.31,0,"C1691754688",88268.89,258307.2,"1","1",2
405,"TRANSFER",70382.18,"C809677827",70382.18,0,"C87092424",0,0,"1","1",1
203,"CASH_OUT",2913787.08,"C2088472224",2913787.08,0,"C1707633180",0,2913787.08,"1","1",2
98,"TRANSFER",1155819.58,"C1274651891",1155819.58,0,"C2045107453",0,0,"1","1",1
660,"TRANSFER",227994.78,"C121156353",227994.78,0,"C142613727",0,0,"1","1",1
22,"CASH_OUT",379878,"C1495269307",379878,0,"C475345362",1301414.19,1681292.19,"1","1",2
629,"CASH_OUT",7922.98,"C1629313873",7922.98,0,"C215301926",0,7922.98,"1","1",2
56,"TRANSFER",82767.31,"C447204018",82767.31,0,"C1405076025",0,0,"1","1",1
398,"CASH_OUT",4309298.47,"C1906469429",4309298.47,0,"C1015754309",0,4309298.47,"1","1",2
180,"TRANSFER",5363594.86,"C2003297208",5363594.86,0,"C747248533",0,0,"1","1",1
293,"TRANSFER",530124.99,"C1969299825",530124.99,0,"C1985038646",0,0,"1","1",1
51,"CASH_OUT",1398946.33,"C1269420432",1398946.33,0,"C237977902",0,1398946.33,"1","1",2
349,"CASH_OUT",1398633.34,"C1656635243",1398633.34,0,"C1235306495",0,1398633.34,"1","1",2
503,"CASH_OUT",251683.05,"C1957817562",251683.05,0,"C1713552362",0,251683.05,"1","1",2
269,"TRANSFER",48412.47,"C1804135110",48412.47,0,"C1940873838",0,0,"1","1",1
284,"CASH_OUT",498747.55,"C1268687725",498747.55,0,"C1524935695",0,498747.55,"1","1",2
351,"CASH_OUT",118111.77,"C702710728",118111.77,0,"C5500994",0,118111.77,"1","1",2
457,"TRANSFER",283415.1,"C828404341",283415.1,0,"C1030933184",0,0,"1","1",1
15,"CASH_OUT",39713.28,"C1404885898",0,0,"C1795377601",1274866.51,1314579.79,"1","1",2
665,"CASH_OUT",2799902.39,"C780357987",2799902.39,0,"C953537068",1895743.5,4695645.89,"1","1",2
522,"CASH_OUT",59250.11,"C671542977",59250.11,0,"C433418204",1142307.7,1201557.81,"1","1",2
407,"TRANSFER",312955.14,"C2016423927",312955.14,0,"C764015169",0,0,"1","1",1
657,"CASH_OUT",24853.41,"C1783297640",24853.41,0,"C619574054",11435.22,36288.63,"1","1",2
193,"TRANSFER",103368.58,"C1773981009",103368.58,0,"C1173174828",0,0,"1","1",1
63,"TRANSFER",1693962.01,"C279016627",1693962.01,0,"C234112724",0,0,"1","1",1
590,"TRANSFER",179725.06,"C916884733",179725.06,0,"C829501774",0,0,"1","1",1
726,"CASH_OUT",316882.94,"C586226957",316882.94,0,"C962253473",1049008.93,1365891.86,"1","1",2
647,"CASH_OUT",2253811.33,"C1631859649",2253811.33,0,"C526945673",0,2253811.33,"1","1",2
670,"TRANSFER",2113271.99,"C843436467",2113271.99,0,"C645604137",0,0,"1","1",1
81,"TRANSFER",78028.89,"C1141684760",78028.89,0,"C1203351352",0,0,"1","1",1
201,"TRANSFER",2477661.97,"C336094122",2477661.97,0,"C382034420",0,0,"1","1",1
442,"CASH_OUT",355969.72,"C1246229535",355969.72,0,"C279162125",41883.35,397853.07,"1","1",2
174,"TRANSFER",31045.76,"C1059048177",31045.76,0,"C1277391271",0,0,"1","1",1
237,"TRANSFER",1e+07,"C1849235881",23924102.18,13924102.18,"C1877706055",0,0,"1","1",1
256,"CASH_OUT",255028.93,"C891040808",255028.93,0,"C1410026148",2684616.74,2939645.67,"1","1",2
461,"TRANSFER",830991.53,"C1642150548",830991.53,0,"C1757788418",0,0,"1","1",1
618,"CASH_OUT",34473.07,"C1253152318",34473.07,0,"C1286341721",17653.89,52126.95,"1","1",2
233,"CASH_OUT",157353.39,"C832741739",157353.39,0,"C418719967",5073663.48,5231016.86,"1","1",2
514,"CASH_OUT",713404.6,"C1514010687",713404.6,0,"C854835248",0,713404.6,"1","1",2
380,"CASH_OUT",330218.85,"C612855677",330218.85,0,"C18175178",3257136.04,3587354.89,"1","1",2
34,"TRANSFER",27951.26,"C722855847",27951.26,0,"C866867675",0,0,"1","1",1
636,"TRANSFER",729078.34,"C1326188637",729078.34,0,"C1097922403",0,0,"1","1",1
10,"CASH_OUT",277970.88,"C489647033",0,0,"C571514738",0,277970.88,"1","1",2
519,"CASH_OUT",21738.98,"C1895636765",21738.98,0,"C386641787",0,21738.98,"1","1",2
607,"TRANSFER",135428.39,"C212063008",135428.39,0,"C1363250093",0,0,"1","1",1
644,"CASH_OUT",628033.58,"C583549280",628033.58,0,"C1565397957",1608906.58,2236940.16,"1","1",2
145,"TRANSFER",1767886.02,"C1544286887",1767886.02,0,"C436837170",0,0,"1","1",1
332,"CASH_OUT",301579.42,"C1960915719",301579.42,0,"C260097311",125555.26,427134.68,"1","1",2
557,"CASH_OUT",839077.79,"C1046755509",839077.79,0,"C758775934",0,839077.79,"1","1",2
607,"TRANSFER",243348.28,"C549929382",243348.28,0,"C897010793",0,0,"1","1",1
70,"TRANSFER",167067.78,"C1823914087",167067.78,0,"C1052777709",0,0,"1","1",1
359,"TRANSFER",2056779.24,"C30165590",2056779.24,0,"C919133464",0,0,"1","1",1
618,"TRANSFER",1743864.1,"C1643935128",1743864.1,0,"C1841390458",0,0,"1","1",1
601,"CASH_OUT",93253.25,"C714048857",93253.25,0,"C1413631677",186617.76,279871.01,"1","1",2
610,"TRANSFER",646676.42,"C1136893398",646676.42,0,"C850364228",0,0,"1","1",1
526,"TRANSFER",199940.02,"C1980512356",199940.02,0,"C591114803",0,0,"1","1",1
236,"CASH_OUT",968651.23,"C1843014674",968651.23,0,"C137145524",0,719852.88,"1","1",2
193,"TRANSFER",113273.1,"C1707545075",113273.1,0,"C700261838",0,0,"1","1",1
131,"CASH_OUT",124057.58,"C766442736",124057.58,0,"C1324615227",1594382.92,1718440.5,"1","1",2
358,"TRANSFER",10358.27,"C1843682589",10358.27,0,"C117985558",0,0,"1","1",1
558,"CASH_OUT",1268931.21,"C199205257",1268931.21,0,"C1485135599",10940338.7,12209269.9,"1","1",2
56,"TRANSFER",1932200.59,"C1448304922",1932200.59,0,"C1082976131",0,0,"1","1",1
647,"TRANSFER",964876.58,"C1995588993",964876.58,0,"C1782972951",0,0,"1","1",1
724,"CASH_OUT",89845.29,"C1281420811",89845.29,0,"C1827800010",0,89845.29,"1","1",2
269,"CASH_OUT",1e+07,"C697650903",1e+07,0,"C2108353776",0,1e+07,"1","1",2
563,"TRANSFER",25529.76,"C639239126",25529.76,0,"C1290190637",0,0,"1","1",1
260,"TRANSFER",296977.69,"C211401092",296977.69,0,"C81585635",0,0,"1","1",1
670,"TRANSFER",1938347.14,"C574846060",1938347.14,0,"C1073035418",0,0,"1","1",1
153,"TRANSFER",115535.52,"C709433004",115535.52,0,"C895867127",0,0,"1","1",1
240,"TRANSFER",723782.37,"C1106941921",723782.37,0,"C130285450",0,0,"1","1",1
412,"TRANSFER",2425164.58,"C297158532",2425164.58,0,"C1416694658",0,0,"1","1",1
186,"CASH_OUT",20364,"C2114498040",20364,0,"C2123361614",0,20364,"1","1",2
387,"CASH_OUT",531551,"C1584590974",531551,0,"C1815006934",0,531551,"1","1",2
562,"CASH_OUT",8208916,"C135981249",8208916,0,"C1929001854",543017.19,8751933.19,"1","1",2
523,"TRANSFER",7603589.38,"C1672263305",7603589.38,0,"C1495920841",0,0,"1","1",1
119,"CASH_OUT",202263.03,"C265913219",202263.03,0,"C1198778182",538324.08,740587.11,"1","1",2
249,"CASH_OUT",358440.67,"C1376413283",358440.67,0,"C1914468844",107972.49,466413.16,"1","1",2
438,"TRANSFER",176776.55,"C1282030759",176776.55,0,"C2119586471",0,0,"1","1",1
383,"TRANSFER",4961093.21,"C170364634",4961093.21,0,"C128372734",0,0,"1","1",1
530,"TRANSFER",398711.68,"C836986280",398711.68,0,"C1080337447",0,0,"1","1",1
460,"TRANSFER",1424002.7,"C777622163",1424002.7,0,"C413417554",0,0,"1","1",1
452,"TRANSFER",63262.94,"C1275005774",63262.94,0,"C1128985646",0,0,"1","1",1
650,"TRANSFER",50523.78,"C1539163115",50523.78,0,"C49597857",0,0,"1","1",1
172,"CASH_OUT",70072.66,"C1634834967",70072.66,0,"C1403933655",519712.34,589784.99,"1","1",2
372,"TRANSFER",2923356.25,"C1312260902",2923356.25,0,"C1724629227",0,0,"1","1",1
640,"TRANSFER",49871.73,"C1236485428",49871.73,0,"C1412551637",0,0,"1","1",1
441,"CASH_OUT",1032168.79,"C1659569966",1032168.79,0,"C1072956803",805209.56,1837378.34,"1","1",2
549,"TRANSFER",668473.23,"C1683665748",668473.23,0,"C637708018",0,0,"1","1",1
513,"CASH_OUT",217506.28,"C1899106071",217506.28,0,"C1046276504",78480.8,295987.08,"1","1",2
405,"CASH_OUT",2740879.15,"C1459823327",2740879.15,0,"C1835896559",1137372.51,3878251.66,"1","1",2
516,"TRANSFER",2625132.51,"C1656607369",2625132.51,0,"C391839907",0,0,"1","1",1
244,"CASH_OUT",4252656.95,"C799888811",4252656.95,0,"C1104137869",0,4252656.95,"1","1",2
68,"CASH_OUT",5800988.12,"C1232837961",5800988.12,0,"C1664538299",0,5800988.12,"1","1",2
647,"TRANSFER",1517771.48,"C142345179",1517771.48,0,"C1700658534",0,0,"1","1",1
712,"CASH_OUT",135977.23,"C1552242254",135977.23,0,"C1103234396",314329.11,450306.34,"1","1",2
469,"CASH_OUT",6484526.8,"C370286354",6484526.8,0,"C1781740019",200765.69,6685292.49,"1","1",2
76,"TRANSFER",2066446.27,"C1668561632",2066446.27,0,"C575000794",0,0,"1","1",1
572,"TRANSFER",1068952.42,"C2072964053",1068952.42,0,"C1016759454",0,0,"1","1",1
71,"CASH_OUT",91691.75,"C1841119507",91691.75,0,"C1966998418",329117.96,420809.71,"1","1",2
713,"CASH_OUT",4130371.73,"C1678282233",4130371.73,0,"C1429996969",857797.35,4988169.08,"1","1",2
671,"TRANSFER",3441041.46,"C917414431",3441041.46,3441041.46,"C1082139865",0,0,"1","1",1
565,"CASH_OUT",757401.17,"C26257867",757401.17,0,"C2046532666",465267.97,1222669.13,"1","1",2
599,"TRANSFER",1074.81,"C111480828",1074.81,0,"C1848921625",0,0,"1","1",1
260,"TRANSFER",8332002.94,"C1485613101",8332002.94,0,"C397739299",0,0,"1","1",1
599,"CASH_OUT",1074.81,"C311553753",1074.81,0,"C832994416",0,1074.81,"1","1",2
398,"CASH_OUT",1e+07,"C2062946234",1e+07,0,"C2129872070",2246.43,10002246.43,"1","1",2
302,"CASH_OUT",43235.71,"C1465935638",43235.71,0,"C1136959113",54838.13,98073.84,"1","1",2
233,"TRANSFER",48156.69,"C2044046492",48156.69,0,"C1686942753",0,0,"1","1",1
72,"CASH_OUT",1e+07,"C1438388258",1e+07,0,"C1089455271",81810.42,10081810.42,"1","1",2
249,"TRANSFER",4720554.95,"C1305598780",4720554.95,0,"C1860004180",0,0,"1","1",1
681,"CASH_OUT",8104557.88,"C397420710",8104557.88,0,"C1434531714",0,8104557.88,"1","1",2
611,"CASH_OUT",582725.12,"C1584934652",582725.12,0,"C795947524",1066408.36,1649133.48,"1","1",2
37,"TRANSFER",93083.27,"C1904979167",93083.27,0,"C2067685892",0,0,"1","1",1
613,"CASH_OUT",51589.87,"C1614655562",51589.87,0,"C644722343",0,51589.87,"1","1",2
71,"TRANSFER",91691.75,"C1715084286",91691.75,0,"C415375205",0,0,"1","1",1
677,"TRANSFER",1e+07,"C1709472240",19295454.24,9295454.24,"C225746427",0,0,"1","1",1
185,"TRANSFER",448265.08,"C473435189",448265.08,0,"C1934689735",0,0,"1","1",1
281,"TRANSFER",204778.86,"C124602239",204778.86,0,"C1687616355",0,0,"1","1",1
437,"CASH_OUT",207801.38,"C823071811",207801.38,0,"C747395830",0,207801.38,"1","1",2
479,"CASH_OUT",799517.33,"C1299137401",799517.33,0,"C466144148",67824.14,867341.47,"1","1",2
